"CardNo","StartDate","Pentad","year","obs"
"3405_2320_020772_20220403",2022-04-03,"3405_2320",2022,0
"2535_3045_010916_20220406",2022-04-06,"2535_3045",2022,0
"3245_1805_000976_20220403",2022-04-03,"3245_1805",2022,0
"3400_2015_015548_20220410",2022-04-10,"3400_2015",2022,0
"3355_2010_015548_20220410",2022-04-10,"3355_2010",2022,0
"3355_2015_015548_20220410",2022-04-10,"3355_2015",2022,0
"3355_2020_015548_20220410",2022-04-10,"3355_2020",2022,0
"2755_2645_020269_20220407",2022-04-07,"2755_2645",2022,0
"3355_2005_015548_20220410",2022-04-10,"3355_2005",2022,0
"3350_2535_001979_20220409",2022-04-09,"3350_2535",2022,0
"3350_2530_001979_20220410",2022-04-10,"3350_2530",2022,0
"2530_3050_010916_20220401",2022-04-01,"2530_3050",2022,0
"2535_3035_010916_20220405",2022-04-05,"2535_3035",2022,0
"2605_2800_000135_20220313",2022-03-13,"2605_2800",2022,0
"3355_2000_015548_20220411",2022-04-11,"3355_2000",2022,0
"3400_2000_015548_20220411",2022-04-11,"3400_2000",2022,0
"2330_3120_014476_20220402",2022-04-02,"2330_3120",2022,0
"2415_3115_021411_20220219",2022-02-19,"2415_3115",2022,0
"2415_3115_021411_20220214",2022-02-14,"2415_3115",2022,0
"3420_2120_013624_20220320",2022-03-20,"3420_2120",2022,0
"2730_2315_014410_20220324",2022-03-24,"2730_2315",2022,0
"3400_2320_010616_20220408",2022-04-08,"3400_2320",2022,0
"3425_1910_014447_20220406",2022-04-06,"3425_1910",2022,0
"2905_2430_002194_20220411",2022-04-11,"2905_2430",2022,0
"3050_2435_014467_20220408",2022-04-08,"3050_2435",2022,0
"3340_2210_018216_20220410",2022-04-10,"3340_2210",2022,0
"3405_1950_015548_20220411",2022-04-11,"3405_1950",2022,0
"3150_2430_020012_20220407",2022-04-07,"3150_2430",2022,0
"3210_2430_020012_20220411",2022-04-11,"3210_2430",2022,0
"3150_1950_001628_20220406",2022-04-06,"3150_1950",2022,0
"2520_2820_014529_20220402",2022-04-02,"2520_2820",2022,0
"2905_2610_000662_20220407",2022-04-07,"2905_2610",2022,0
"2540_2855_001692_20220408",2022-04-08,"2540_2855",2022,0
"2600_2805_011206_20220403",2022-04-03,"2600_2805",2022,0
"3425_1925_014447_20220408",2022-04-08,"3425_1925",2022,0
"3320_1805_002076_20220408",2022-04-08,"3320_1805",2022,0
"2835_2545_015291_20220118",2022-01-18,"2835_2545",2022,0
"2845_3200_010572_20220411",2022-04-11,"2845_3200",2022,0
"3210_2435_001475_20220412",2022-04-12,"3210_2435",2022,0
"3405_1945_015548_20220411",2022-04-11,"3405_1945",2022,0
"3405_1940_015548_20220412",2022-04-12,"3405_1940",2022,0
"3410_1935_015548_20220412",2022-04-12,"3410_1935",2022,0
"2435_2825_016685_20220412",2022-04-12,"2435_2825",2022,0
"3410_1930_015548_20220412",2022-04-12,"3410_1930",2022,0
"3345_1820_050023_20220411",2022-04-11,"3345_1820",2022,0
"3355_2500_010253_20220407",2022-04-07,"3355_2500",2022,0
"3250_2140_000039_20220404",2022-04-04,"3250_2140",2022,0
"3010_2415_000039_20220328",2022-03-28,"3010_2415",2022,0
"3130_2230_000039_20220408",2022-04-08,"3130_2230",2022,0
"3135_2230_000039_20220407",2022-04-07,"3135_2230",2022,0
"3020_2430_000039_20220328",2022-03-28,"3020_2430",2022,0
"3400_2430_002406_20220412",2022-04-12,"3400_2430",2022,0
"3010_2420_000039_20220328",2022-03-28,"3010_2420",2022,0
"3130_1900_014671_20220412",2022-04-12,"3130_1900",2022,0
"3355_2445_000355_20220406",2022-04-06,"3355_2445",2022,0
"2935_3020_011254_20220407",2022-04-07,"2935_3020",2022,0
"3415_2145_018216_20220412",2022-04-12,"3415_2145",2022,0
"2440_2820_016236_20220406",2022-04-06,"2440_2820",2022,0
"2440_2825_016236_20220408",2022-04-08,"2440_2825",2022,0
"2540_2745_013201_20220407",2022-04-07,"2540_2745",2022,0
"3130_1855_014671_20220412",2022-04-12,"3130_1855",2022,0
"2440_2830_016236_20220410",2022-04-10,"2440_2830",2022,0
"3410_1915_015548_20220412",2022-04-12,"3410_1915",2022,0
"2430_3120_001403_20220408",2022-04-08,"2430_3120",2022,0
"2620_2830_014228_20220406",2022-04-06,"2620_2830",2022,0
"2520_2705_000459_20220411",2022-04-11,"2520_2705",2022,0
"3355_2330_011617_20220401",2022-04-01,"3355_2330",2022,0
"2455_3050_010869_20220408",2022-04-08,"2455_3050",2022,0
"2605_2755_020406_20220409",2022-04-09,"2605_2755",2022,0
"2600_2755_020406_20220409",2022-04-09,"2600_2755",2022,0
"2605_2755_001858_20220408",2022-04-08,"2605_2755",2022,0
"3350_1830_021770_20220408",2022-04-08,"3350_1830",2022,0
"3410_1910_015548_20220412",2022-04-12,"3410_1910",2022,0
"2555_2730_019120_20220401",2022-04-01,"2555_2730",2022,0
"3415_1910_015548_20220413",2022-04-13,"3415_1910",2022,0
"2610_2815_014228_20220408",2022-04-08,"2610_2815",2022,0
"2650_2155_010729_20220410",2022-04-10,"2650_2155",2022,0
"2845_2600_010800_20220411",2022-04-11,"2845_2600",2022,0
"2620_2830_016300_20220412",2022-04-12,"2620_2830",2022,0
"2605_2800_010651_20220408",2022-04-08,"2605_2800",2022,0
"3355_1950_002292_20220408",2022-04-08,"3355_1950",2022,0
"2550_2650_012151_20220404",2022-04-04,"2550_2650",2022,0
"3415_1905_015548_20220413",2022-04-13,"3415_1905",2022,0
"3420_1905_015548_20220413",2022-04-13,"3420_1905",2022,0
"3135_1805_002158_20220412",2022-04-12,"3135_1805",2022,0
"a011899a20220413",2022-04-13,"3355_2155",2022,0
"3200_1815_002158_20220327",2022-03-27,"3200_1815",2022,0
"2555_2755_021514_20220413",2022-04-13,"2555_2755",2022,0
"2655_2910_012093_20220408",2022-04-08,"2655_2910",2022,0
"3400_2125_015706_20220413",2022-04-13,"3400_2125",2022,0
"3330_2210_015706_20220331",2022-03-31,"3330_2210",2022,0
"2645_2745_000527_20220409",2022-04-09,"2645_2745",2022,0
"3410_2205_018216_20220412",2022-04-12,"3410_2205",2022,0
"3420_1900_015548_20220413",2022-04-13,"3420_1900",2022,0
"2600_2745_010174_20220408",2022-04-08,"2600_2745",2022,0
"2605_2800_010051_20220408",2022-04-08,"2605_2800",2022,0
"2225_3110_010338_20220407",2022-04-07,"2225_3110",2022,0
"2225_3105_010338_20220408",2022-04-08,"2225_3105",2022,0
"3420_1915_014447_20220407",2022-04-07,"3420_1915",2022,0
"2350_3130_013022_20220312",2022-03-12,"2350_3130",2022,0
"2500_3050_013022_20220314",2022-03-14,"2500_3050",2022,0
"2445_2815_019005_20220409",2022-04-09,"2445_2815",2022,0
"2520_3150_013022_20220404",2022-04-04,"2520_3150",2022,0
"2520_3150_013022_20220411",2022-04-11,"2520_3150",2022,0
"2525_3125_013022_20220405",2022-04-05,"2525_3125",2022,0
"2355_2925_018040_20220122",2022-01-22,"2355_2925",2022,0
"3220_2235_001909_20220409",2022-04-09,"3220_2235",2022,0
"2435_2840_018040_20220321",2022-03-21,"2435_2840",2022,0
"3420_1850_000597_20220406",2022-04-06,"3420_1850",2022,0
"3420_1850_000597_20220324",2022-03-24,"3420_1850",2022,0
"3420_1850_000597_20220330",2022-03-30,"3420_1850",2022,0
"2410_3050_021755_20220410",2022-04-10,"2410_3050",2022,0
"3425_1950_019422_20220407",2022-04-07,"3425_1950",2022,0
"3345_1835_011238_20220413",2022-04-13,"3345_1835",2022,0
"3245_1930_020193_20220408",2022-04-08,"3245_1930",2022,0
"2555_2825_001764_20220330",2022-03-30,"2555_2825",2022,0
"2535_2810_001764_20220408",2022-04-08,"2535_2810",2022,0
"2535_2820_001764_20220329",2022-03-29,"2535_2820",2022,0
"2455_3050_010869_20220413",2022-04-13,"2455_3050",2022,0
"2535_2820_001691_20220414",2022-04-14,"2535_2820",2022,0
"2620_2830_010579_20220414",2022-04-14,"2620_2830",2022,1
"3400_1845_001680_20220403",2022-04-03,"3400_1845",2022,1
"3245_1810_001680_20220409",2022-04-09,"3245_1810",2022,0
"2605_2755_000613_20220407",2022-04-07,"2605_2755",2022,0
"3420_1855_015548_20220413",2022-04-13,"3420_1855",2022,0
"3420_1845_015548_20220414",2022-04-14,"3420_1845",2022,0
"2450_2755_000022_20220401",2022-04-01,"2450_2755",2022,0
"2435_2840_000022_20220414",2022-04-14,"2435_2840",2022,0
"3140_2530_018037_20220412",2022-04-12,"3140_2530",2022,0
"3135_2525_018037_20220409",2022-04-09,"3135_2525",2022,0
"3225_2330_001899_20220407",2022-04-07,"3225_2330",2022,0
"2530_2545_002032_20220401",2022-04-01,"2530_2545",2022,0
"2550_2815_019502_20220213",2022-02-13,"2550_2815",2022,0
"2550_2815_019502_20220306",2022-03-06,"2550_2815",2022,0
"2550_2815_019502_20220317",2022-03-17,"2550_2815",2022,0
"3230_2335_001899_20220407",2022-04-07,"3230_2335",2022,0
"2235_3110_010338_20220414",2022-04-14,"2235_3110",2022,0
"2220_3105_010338_20220410",2022-04-10,"2220_3105",2022,0
"2220_3110_010338_20220409",2022-04-09,"2220_3110",2022,0
"3255_2755_021180_20220410",2022-04-10,"3255_2755",2022,0
"3355_2225_021154_20220404",2022-04-04,"3355_2225",2022,0
"3225_2350_001899_20220408",2022-04-08,"3225_2350",2022,0
"3230_2340_001899_20220409",2022-04-09,"3230_2340",2022,0
"2425_3050_021033_20220409",2022-04-09,"2425_3050",2022,0
"3230_2345_001899_20220410",2022-04-10,"3230_2345",2022,0
"2420_3050_021033_20220409",2022-04-09,"2420_3050",2022,0
"3230_2350_001899_20220412",2022-04-12,"3230_2350",2022,0
"3420_1850_015548_20220413",2022-04-13,"3420_1850",2022,0
"3415_1845_015548_20220414",2022-04-14,"3415_1845",2022,0
"3400_2105_020264_20220411",2022-04-11,"3400_2105",2022,0
"2445_2800_012647_20220411",2022-04-11,"2445_2800",2022,0
"3440_1955_011406_20220414",2022-04-14,"3440_1955",2022,0
"2450_2800_012647_20220412",2022-04-12,"2450_2800",2022,0
"2345_2935_017378_20220415",2022-04-15,"2345_2935",2022,0
"2445_2800_019502_20220313",2022-03-13,"2445_2800",2022,0
"2450_2800_019502_20220313",2022-03-13,"2450_2800",2022,0
"2545_2730_019502_20220304",2022-03-04,"2545_2730",2022,0
"2940_2915_012223_20220411",2022-04-11,"2940_2915",2022,0
"2945_2925_012223_20220409",2022-04-09,"2945_2925",2022,0
"3250_1940_010490_20220119",2022-01-19,"3250_1940",2022,0
"2345_2940_017378_20220415",2022-04-15,"2345_2940",2022,0
"3150_2530_016815_20220411",2022-04-11,"3150_2530",2022,0
"3150_2525_016815_20220412",2022-04-12,"3150_2525",2022,0
"3340_2635_002390_20220410",2022-04-10,"3340_2635",2022,0
"2545_2745_002315_20220324",2022-03-24,"2545_2745",2022,0
"2350_2925_017378_20220413",2022-04-13,"2350_2925",2022,0
"2540_2745_002315_20220324",2022-03-24,"2540_2745",2022,0
"2550_2350_000272_20220412",2022-04-12,"2550_2350",2022,0
"2535_2350_000272_20220412",2022-04-12,"2535_2350",2022,0
"2550_2355_000272_20220411",2022-04-11,"2550_2355",2022,0
"2555_2755_021002_20220414",2022-04-14,"2555_2755",2022,0
"2525_2340_000272_20220412",2022-04-12,"2525_2340",2022,0
"2535_2355_000272_20220412",2022-04-12,"2535_2355",2022,0
"a002106a20220331",2022-03-31,"2950_3000",2022,0
"3400_1830_015548_20220415",2022-04-15,"3400_1830",2022,0
"2905_2610_000102_20220411",2022-04-11,"2905_2610",2022,0
"2740_2625_020269_20220415",2022-04-15,"2740_2625",2022,0
"3420_1845_014447_20220415",2022-04-15,"3420_1845",2022,0
"3415_2150_015312_20220412",2022-04-12,"3415_2150",2022,0
"2745_2625_020269_20220415",2022-04-15,"2745_2625",2022,0
"3405_1830_015548_20220415",2022-04-15,"3405_1830",2022,0
"2420_3110_020528_20220328",2022-03-28,"2420_3110",2022,0
"3330_2325_011617_20220330",2022-03-30,"3330_2325",2022,0
"2420_3110_020528_20220323",2022-03-23,"2420_3110",2022,0
"2410_3105_020528_20220413",2022-04-13,"2410_3105",2022,0
"2535_3045_010916_20220411",2022-04-11,"2535_3045",2022,0
"2435_2840_000283_20220402",2022-04-02,"2435_2840",2022,0
"2420_3115_020528_20220323",2022-03-23,"2420_3115",2022,0
"3400_2350_021233_20220411",2022-04-11,"3400_2350",2022,0
"2435_2835_000283_20220402",2022-04-02,"2435_2835",2022,0
"3355_2335_021233_20220411",2022-04-11,"3355_2335",2022,0
"2540_2815_000283_20220410",2022-04-10,"2540_2815",2022,0
"2300_2925_011455_20220415",2022-04-15,"2300_2925",2022,0
"3140_1830_014671_20220416",2022-04-16,"3140_1830",2022,0
"3135_1825_014671_20220416",2022-04-16,"3135_1825",2022,0
"3135_1830_014671_20220416",2022-04-16,"3135_1830",2022,0
"2720_3005_010342_20220415",2022-04-15,"2720_3005",2022,0
"2720_3005_020101_20220415",2022-04-15,"2720_3005",2022,0
"3320_1805_002076_20220415",2022-04-15,"3320_1805",2022,0
"2220_3000_010338_20220416",2022-04-16,"2220_3000",2022,0
"3400_2320_010623_20220408",2022-04-08,"3400_2320",2022,0
"3420_1845_011005_20220416",2022-04-16,"3420_1845",2022,0
"3435_1920_011005_20220416",2022-04-16,"3435_1920",2022,0
"2715_2225_017523_20220411",2022-04-11,"2715_2225",2022,0
"2825_2115_017523_20220311",2022-03-11,"2825_2115",2022,0
"2825_2115_017523_20220408",2022-04-08,"2825_2115",2022,0
"2715_2210_017523_20220416",2022-04-16,"2715_2210",2022,0
"2745_2200_017523_20220408",2022-04-08,"2745_2200",2022,0
"2715_2225_017523_20220115",2022-01-15,"2715_2225",2022,0
"2720_2230_017523_20220108",2022-01-08,"2720_2230",2022,0
"2535_2905_020454_20220413",2022-04-13,"2535_2905",2022,0
"3400_2445_001979_20220412",2022-04-12,"3400_2445",2022,0
"3405_2445_001979_20220412",2022-04-12,"3405_2445",2022,0
"3405_2440_001979_20220412",2022-04-12,"3405_2440",2022,0
"3215_2620_000157_20220414",2022-04-14,"3215_2620",2022,0
"3405_2450_001979_20220412",2022-04-12,"3405_2450",2022,0
"2440_2820_021154_20220412",2022-04-12,"2440_2820",2022,0
"2540_2745_013201_20220412",2022-04-12,"2540_2745",2022,0
"3355_2445_000355_20220411",2022-04-11,"3355_2445",2022,0
"2900_2610_000102_20220415",2022-04-15,"2900_2610",2022,0
"3405_2205_011619_20220411",2022-04-11,"3405_2205",2022,0
"2905_2610_000662_20220412",2022-04-12,"2905_2610",2022,0
"3435_2005_011406_20220416",2022-04-16,"3435_2005",2022,0
"3440_1950_011406_20220417",2022-04-17,"3440_1950",2022,0
"3255_1805_020622_20220417",2022-04-17,"3255_1805",2022,0
"3240_2630_014593_20220414",2022-04-14,"3240_2630",2022,0
"3245_2650_014593_20220412",2022-04-12,"3245_2650",2022,0
"3235_2700_014593_20220411",2022-04-11,"3235_2700",2022,0
"3235_2655_014593_20220411",2022-04-11,"3235_2655",2022,0
"3240_2700_014593_20220411",2022-04-11,"3240_2700",2022,0
"3035_1840_014671_20220417",2022-04-17,"3035_1840",2022,0
"2545_2815_011122_20220412",2022-04-12,"2545_2815",2022,0
"3400_2025_014447_20220416",2022-04-16,"3400_2025",2022,0
"3445_1955_011406_20220415",2022-04-15,"3445_1955",2022,0
"3345_2050_014447_20220417",2022-04-17,"3345_2050",2022,0
"3345_1835_002076_20220413",2022-04-13,"3345_1835",2022,0
"3400_2225_018216_20220417",2022-04-17,"3400_2225",2022,0
"2605_2755_010449_20220416",2022-04-16,"2605_2755",2022,0
"2905_2610_010800_20220413",2022-04-13,"2905_2610",2022,0
"3310_1805_000505_20220406",2022-04-06,"3310_1805",2022,0
"2915_1650_000505_20220320",2022-03-20,"2915_1650",2022,0
"3400_2300_002062_20220413",2022-04-13,"3400_2300",2022,0
"2410_2900_006593_20220416",2022-04-16,"2410_2900",2022,0
"2550_2815_000465_20220416",2022-04-16,"2550_2815",2022,0
"2445_2755_016685_20220414",2022-04-14,"2445_2755",2022,0
"2440_2755_016685_20220415",2022-04-15,"2440_2755",2022,0
"2450_3120_010869_20220414",2022-04-14,"2450_3120",2022,0
"2440_3010_002294_20220416",2022-04-16,"2440_3010",2022,0
"2720_3005_021799_20220415",2022-04-15,"2720_3005",2022,1
"2715_2950_021799_20220415",2022-04-15,"2715_2950",2022,0
"3405_2205_001113_20220412",2022-04-12,"3405_2205",2022,0
"2555_2730_019120_20220411",2022-04-11,"2555_2730",2022,0
"3025_3035_001113_20220415",2022-04-15,"3025_3035",2022,0
"3355_2225_010478_20220417",2022-04-17,"3355_2225",2022,0
"3405_2445_010478_20220403",2022-04-03,"3405_2445",2022,0
"3425_1905_014447_20220414",2022-04-14,"3425_1905",2022,0
"3405_2200_001113_20220412",2022-04-12,"3405_2200",2022,0
"3410_2445_010478_20220404",2022-04-04,"3410_2445",2022,0
"2550_2735_021011_20220416",2022-04-16,"2550_2735",2022,0
"3400_1825_010478_20220409",2022-04-09,"3400_1825",2022,0
"2555_2725_021011_20220417",2022-04-17,"2555_2725",2022,0
"2740_2955_017174_20220413",2022-04-13,"2740_2955",2022,0
"2650_2805_000527_20220418",2022-04-18,"2650_2805",2022,0
"2645_2745_000527_20220414",2022-04-14,"2645_2745",2022,0
"2405_3040_020320_20220414",2022-04-14,"2405_3040",2022,0
"2355_3055_020320_20220417",2022-04-17,"2355_3055",2022,0
"3410_2445_001979_20220415",2022-04-15,"3410_2445",2022,0
"3405_2445_001979_20220417",2022-04-17,"3405_2445",2022,0
"2645_2740_000527_20220418",2022-04-18,"2645_2740",2022,0
"2630_2725_001651_20220414",2022-04-14,"2630_2725",2022,0
"3435_1950_011406_20220418",2022-04-18,"3435_1950",2022,0
"2625_2725_001651_20220412",2022-04-12,"2625_2725",2022,0
"2605_2755_001858_20220413",2022-04-13,"2605_2755",2022,0
"3400_2115_013624_20220418",2022-04-18,"3400_2115",2022,0
"2525_3055_000459_20220322",2022-03-22,"2525_3055",2022,0
"3400_2320_002062_20220418",2022-04-18,"3400_2320",2022,0
"2525_3055_000459_20220413",2022-04-13,"2525_3055",2022,0
"3345_1820_015548_20220418",2022-04-18,"3345_1820",2022,0
"2545_2800_011328_20220418",2022-04-18,"2545_2800",2022,0
"2300_3000_011431_20220415",2022-04-15,"2300_3000",2022,0
"3145_2635_000157_20220417",2022-04-17,"3145_2635",2022,0
"3205_2655_000157_20220418",2022-04-18,"3205_2655",2022,0
"2800_2510_014497_20220415",2022-04-15,"2800_2510",2022,0
"2800_2505_014497_20220415",2022-04-15,"2800_2505",2022,0
"2810_3220_002078_20220415",2022-04-15,"2810_3220",2022,0
"3355_2255_018216_20220418",2022-04-18,"3355_2255",2022,0
"3355_2250_018216_20220418",2022-04-18,"3355_2250",2022,0
"2905_2420_000073_20220418",2022-04-18,"2905_2420",2022,0
"2815_3220_002078_20220415",2022-04-15,"2815_3220",2022,0
"2900_2425_000073_20220418",2022-04-18,"2900_2425",2022,0
"3355_2415_001909_20220418",2022-04-18,"3355_2415",2022,0
"3355_2330_001909_20220415",2022-04-15,"3355_2330",2022,0
"3335_2325_011513_20220417",2022-04-17,"3335_2325",2022,0
"3335_2320_011513_20220415",2022-04-15,"3335_2320",2022,0
"2545_2815_010823_20220410",2022-04-10,"2545_2815",2022,0
"2520_2955_010823_20220414",2022-04-14,"2520_2955",2022,0
"2940_2930_016330_20220414",2022-04-14,"2940_2930",2022,0
"2645_2230_010729_20220413",2022-04-13,"2645_2230",2022,0
"3355_2230_021618_20220415",2022-04-15,"3355_2230",2022,0
"2735_2300_010729_20220416",2022-04-16,"2735_2300",2022,0
"3355_2235_021618_20220415",2022-04-15,"3355_2235",2022,0
"2745_2205_010729_20220417",2022-04-17,"2745_2205",2022,0
"2745_2210_010729_20220417",2022-04-17,"2745_2210",2022,0
"3355_2530_001979_20220414",2022-04-14,"3355_2530",2022,0
"3410_2150_011513_20220403",2022-04-03,"3410_2150",2022,0
"3410_2155_011513_20220403",2022-04-03,"3410_2155",2022,0
"2550_2840_019005_20220414",2022-04-14,"2550_2840",2022,0
"2350_3115_000051_20220411",2022-04-11,"2350_3115",2022,0
"2930_3015_010320_20220412",2022-04-12,"2930_3015",2022,0
"2425_3150_000051_20220407",2022-04-07,"2425_3150",2022,0
"2420_3145_000051_20220407",2022-04-07,"2420_3145",2022,0
"2520_3010_021746_20220305",2022-03-05,"2520_3010",2022,0
"2340_3120_000051_20220411",2022-04-11,"2340_3120",2022,0
"2830_2945_017944_20220414",2022-04-14,"2830_2945",2022,0
"2345_3115_000051_20220411",2022-04-11,"2345_3115",2022,0
"2430_3145_000051_20220408",2022-04-08,"2430_3145",2022,0
"2340_3115_000051_20220411",2022-04-11,"2340_3115",2022,0
"2350_3120_000051_20220412",2022-04-12,"2350_3120",2022,0
"3040_3015_017228_20220415",2022-04-15,"3040_3015",2022,0
"2540_2650_020406_20220415",2022-04-15,"2540_2650",2022,0
"2545_2735_002254_20220416",2022-04-16,"2545_2735",2022,0
"2600_2750_002254_20220414",2022-04-14,"2600_2750",2022,0
"2545_2820_002254_20220412",2022-04-12,"2545_2820",2022,0
"3210_2430_001475_20220416",2022-04-16,"3210_2430",2022,0
"3200_2415_001475_20220413",2022-04-13,"3200_2415",2022,0
"3220_2425_001475_20220418",2022-04-18,"3220_2425",2022,0
"2845_2450_000073_20220327",2022-03-27,"2845_2450",2022,0
"2845_3200_010572_20220418",2022-04-18,"2845_3200",2022,0
"2940_2250_015291_20220414",2022-04-14,"2940_2250",2022,0
"2930_2255_015291_20220414",2022-04-14,"2930_2255",2022,0
"2630_2740_011783_20220419",2022-04-19,"2630_2740",2022,0
"2945_2250_015291_20220413",2022-04-13,"2945_2250",2022,0
"2600_2745_010174_20220414",2022-04-14,"2600_2745",2022,0
"2630_2445_010348_20220416",2022-04-16,"2630_2445",2022,0
"2625_2440_010348_20220416",2022-04-16,"2625_2440",2022,0
"2435_2840_021522_20220418",2022-04-18,"2435_2840",2022,0
"3400_2455_010253_20220414",2022-04-14,"3400_2455",2022,0
"2350_2940_011071_20220411",2022-04-11,"2350_2940",2022,0
"2415_2735_011071_20220414",2022-04-14,"2415_2735",2022,0
"2925_3110_011088_20220402",2022-04-02,"2925_3110",2022,0
"2455_3125_010565_20220415",2022-04-15,"2455_3125",2022,0
"2540_2745_010821_20220415",2022-04-15,"2540_2745",2022,0
"2505_2810_014529_20220415",2022-04-15,"2505_2810",2022,0
"2925_3110_011088_20220410",2022-04-10,"2925_3110",2022,0
"2925_3110_011088_20220415",2022-04-15,"2925_3110",2022,0
"3250_2800_021180_20220418",2022-04-18,"3250_2800",2022,0
"2630_2450_010348_20220415",2022-04-15,"2630_2450",2022,0
"2245_2900_040499_20220415",2022-04-15,"2245_2900",2022,0
"2245_2855_040499_20220415",2022-04-15,"2245_2855",2022,0
"3250_1940_010490_20220415",2022-04-15,"3250_1940",2022,0
"3350_1825_010490_20220417",2022-04-17,"3350_1825",2022,1
"2535_2820_014529_20220420",2022-04-20,"2535_2820",2022,0
"2535_2820_012600_20220420",2022-04-20,"2535_2820",2022,0
"3410_2435_014880_20220412",2022-04-12,"3410_2435",2022,0
