"year","Season","StartDate","count","spp","Country","LocationCode","CountCondition","X","Y","Year","good_site"
1995,"W",1995-07-23,0,"Great Crested Grebe","South Africa","34162149",4,21.82491,-34.26006,1995,0
1996,"S",1996-02-04,0,"Great Crested Grebe","South Africa","34162149",5,21.82491,-34.26006,1996,0
1996,"W",1996-07-21,0,"Great Crested Grebe","South Africa","34162149",5,21.82491,-34.26006,1996,0
1997,"S",1997-01-26,0,"Great Crested Grebe","South Africa","34162149",3,21.82491,-34.26006,1997,0
1997,"W",1997-07-06,0,"Great Crested Grebe","South Africa","34162149",5,21.82491,-34.26006,1997,0
1998,"S",1998-02-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,1998,0
1998,"W",1998-07-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,1998,0
1999,"S",1999-02-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,1999,0
1999,"W",1999-07-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,1999,0
2000,"S",2000-02-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2000,0
2000,"W",2000-07-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2000,0
2001,"S",2001-02-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2001,0
2001,"W",2001-07-28,0,"Great Crested Grebe","South Africa","34162149",4,21.82491,-34.26006,2001,0
2002,"S",2002-02-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2002,0
2002,"W",2002-07-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2002,0
2003,"S",2003-02-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2003,0
2003,"W",2003-07-26,0,"Great Crested Grebe","South Africa","34162149",5,21.82491,-34.26006,2003,0
2004,"S",2004-02-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2004,0
2004,"W",2004-07-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2004,0
2005,"S",2005-02-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2005,0
2005,"W",2005-07-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2005,0
2006,"S",2006-02-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2006,0
2006,"W",2006-07-01,NA,"Great Crested Grebe",NA,"34162149",NA,21.82491,-34.26006,2006,0
